"tract","oi_18","d_crime","d_educ","d_employ","d_env","d_health","d_trans","d_house"
39007000102,79.5688311679117,0.225795967848117,-0.258770259467126,0.797842038322329,0.433296396389287,-0.612723072863787,-0.0162145003775859,-0.25377371690588
39007000103,77.5836749370905,-0.100534042061605,-0.646427559101589,0.534213993243481,1.09233064326501,-0.316480100521083,0.248038878611202,-0.608691111504414
39007000200,86.6980976534406,0.489022533999536,0.142607677869158,1.44853555760686,0.111414193476202,-0.696705418603856,0.590898495430231,0.129028157079972
39007000300,84.3574498670476,-0.426381867660642,0.456469218702743,0.707386240402675,0.614037347541171,-0.520996193405778,0.806898587600664,0.305647071688801
39007000400,70.3963126551362,0.535917703502584,-0.410070495242279,0.334093656540503,0.217554459495458,-1.85379889231002,0.905402756484007,-0.94800790296712
39007000500,84.7158850709892,0.279538478013726,-0.0254407504024976,0.367795522040484,0.706767156763753,-0.455560580487254,1.14642128944933,-0.232459832892373
39007000601,79.2349018058931,0.538047989882682,-0.422698156674432,0.461919306891862,0.82273645036156,-1.17701072320063,1.57219798682652,-0.668734187524862
39007000602,87.5181691457301,0.543616471846263,-0.45854327118077,0.698534488740187,0.229635105755586,0.0752343997715574,0.439271403729316,-0.296474073198636
39007000603,87.1575910687709,0.437405458451716,-0.0897338492838697,0.292969530629624,0.253961872382631,0.255267733289844,0.0868753164880431,0.1971771906679
39007000701,70.9821114821751,0.376375507730154,-0.818551448442782,-0.671914483106836,0.528144854068526,-0.781591989002792,0.898637249500425,-0.83073381398309
39007000702,75.1889347262768,0.273747615524768,0.206731134487655,0.372981961283416,-0.670513796487701,-0.131076735770073,-0.694533216552605,0.226134965181726
39007000703,75.5053920354358,0.212531763754476,-0.741935665706384,-0.653750670202617,0.463979676342356,0.0723074453839887,0.291684493317677,-0.499526975264285
39007000704,83.6144837411431,0.45080673984791,-0.0992246655356523,0.495507511147281,0.678680781833767,0.269109390878054,-0.397493047340557,-0.463914122665235
39007000801,69.5218581039791,-0.504092477543465,0.127949465908207,0.416675318256176,0.163112092725985,-0.257240107564142,-0.638151745960663,-0.735383501179219
39007000802,76.7655791942373,0.446304923603596,0.154966598751991,-0.0146365941492547,0.740410141901359,-0.331893396743022,-0.60178819582069,-0.513671378564457
39007000900,79.3142850774538,0.291531596624713,0.293344362551145,0.411085075012327,0.564417935404206,-0.520482639578896,-0.523060973071924,-0.108559712559514
39007001001,68.4139135107541,0.344617330657811,0.777514104850593,0.0256863915033749,-2.38169997236739,0.968912192694334,-1.30391178086377,0.579905876307868
39007001002,84.1935248905041,0.300251953195095,0.657434047350097,0.531559726895596,-0.736833909979494,0.0192357541476808,0.0410206129845769,0.653777386644458
39007001101,69.4924177527425,0.373850835454237,0.236454048960939,0.71836035553551,-1.77754980958478,0.131865828564655,-1.42529378345867,-0.0181159603941564
39007001102,88.6555208164993,0.435667341174137,0.335623611865071,0.639038469722628,0.36760053068911,-0.356214273353917,0.312801091015867,0.216922184795759
39007001200,70.635731551251,0.346471592193949,0.22028976390502,0.687899814171185,-2.24227038766626,0.662806974210854,-0.432027638244656,-0.631897051777396
39007001301,61.8721834177754,0.342594846970647,0.494323462087015,0.433693652588596,-3.88435219025156,-0.738984491931965,-0.503711896824955,0.236447772835765
39007001302,53.1209378269328,0.35565037561225,-0.30300332404045,0.798850555047094,-2.19201089789638,-0.776072413981299,-1.881860269778,-0.863884909237902
39007001400,60.1504351773652,0.447986875956556,-0.149858794555471,0.798490024495272,-3.12778389555117,0.494556010988202,-2.83072546299019,0.215625563414993
39009972600,76.7727510430308,0.142021154119006,-0.634876767665042,1.2627087259479,0.513610741523182,-0.408138368802119,-0.505644501648156,-0.15945487757172
39009972700,88.335989355279,0.229136485904531,-0.0184826617612052,0.841854754138352,0.536149096304621,0.551297477136903,0.28219497126791,-0.272736579792772
39009972800,68.0197087268397,-0.0663624690370556,-0.980949475207945,0.432543001715389,0.689886601185241,-0.266094522399457,-0.235794910680655,-1.32541605839636
39009972900,92.4133950098201,0.118710461263404,0.191079743605351,1.11042941755751,0.86074257777235,0.436734736228031,0.906096248863415,0.0972265634824821
39009973000,94.2721522462716,0.324789044492132,1.02592568714022,1.40579119960134,0.765966772059145,0.643682597868153,0.613718106578898,-0.314618019574669
39009973101,71.5385418744318,0.341952676953045,0.56964606948889,-0.800239547718892,1.36951908264199,0.754361600781453,0.253040458610902,-3.24506588340584
39009973200,96.3889953317232,0.402073549505458,0.709881300554209,0.969015119982313,0.458741656331766,0.920083182766236,1.49141665008478,-0.0187995534751474
39009973300,90.3083840800709,-0.309581262696947,0.937135296335236,1.50483014926762,0.386005838327386,1.08156560209957,1.16097754923646,-0.334906048725984
39009973400,80.9507830323886,-0.284431741530072,-0.102734014606093,0.634504794483226,0.481377604526801,0.750627650268366,0.46067477801491,-0.974036025505551
39009973500,86.7206143001613,0.42915612482835,-0.199403637572463,1.94271712341261,0.0456716249928104,0.813363622441148,-0.512383302492322,0.413269364512538
39009973600,69.1262345555432,0.397942213830965,0.120871243066933,2.22920884876997,-2.51203947346522,-0.102966185185023,-0.772698514465433,0.396594775086465
39009973700,84.7154974078531,0.408745684944816,0.329746171217096,1.58346322117756,-1.48933390010697,0.626306985167732,0.266520229807062,0.325138828424852
39009973800,77.8828487888199,0.375810044074636,0.138791428105174,1.15065267625287,-1.47124591636681,0.672379777084415,-0.0571520450638397,-0.567464259144028
39009973901,61.3060641373058,0.500252689883999,0.521937372351054,-2.424364237813,0.76577164269054,0.619608500592146,-0.410181954853547,-2.59327395131011
39009973902,50.3975597529013,0.152816584014423,1.28002684068186,-1.29352543754514,1.82500827539983,-3.12152352256099,-1.52550188880932,-1.1459690464464
39011040100,77.0529615884589,0.449259608728031,0.0406350634718586,0.534892561950257,-2.3371087900924,0.859606246086806,0.0170543974289754,0.198191117151317
39011040200,78.2724108832875,0.388421056563965,0.225151215604915,-0.0324514455418976,-0.101116623756565,-0.00503281948013865,-0.171652999046203,-0.464119401866413
39011040300,76.9092313118145,-0.0824848670994629,0.612649818447205,-0.101100781275401,0.536933381736518,-0.787984767700262,0.310404526626001,-0.237715999150015
39011040400,88.2495676056263,0.271923445311572,0.755531416453358,0.486969923936281,0.0304842834274835,-0.0891149201035249,0.802597864594989,-0.0558766587710459
39011040500,88.1220526980298,0.237628124623818,0.0180854526093759,0.666900993122418,-0.520211216892604,0.505415627136545,0.775328612411697,0.749548366343553
39011040600,90.2406880252656,0.250526296751602,0.761095958679761,0.6093016182155,-0.0301275004521552,0.119051347004703,1.17241910407991,0.0505278231972339
39011040900,95.8432842688398,0.445417442707806,1.59462673567485,1.05022220867414,-0.217659701035133,0.616501207594713,1.56649786434629,0.409132774562353
39011041000,93.6934321930442,0.497618646178668,1.59276342107643,1.28810711004625,0.144920042641177,-0.413615756759563,1.34711469799846,0.45578091880468
39011041100,84.9105607863447,0.450364512110192,0.748053167294161,0.553719893710477,-1.18627317739305,0.161638245820304,0.437804476232191,0.214413340805858
39011041201,73.7403051372483,0.317772505550177,0.947957006626299,0.723156671025608,-0.708316071874071,-3.29030934440221,1.12736099477194,0.545470005897234
39011041202,89.864559527303,0.30637473514016,0.669139371843781,0.719479770631205,0.380701254751262,-0.26276030672206,0.920720452170111,-0.0766216310909281
39013010100,72.789004604827,0.0463297098116897,0.428357296484603,-0.356974591923224,-0.315689802119222,-0.148486432280168,-0.0890150097752241,-0.486568650010159
39013010200,72.5767372931981,-0.00498256763132347,0.297259698068592,0.104360589363255,0.108415469489771,-1.26577272672366,0.342210833162523,-0.271083417938142
39013010300,85.5520208482207,0.475334369053266,0.455185040656539,0.528751454405431,-0.95796537855355,0.85006461146428,-0.13088927990036,0.659405457927932
39013010600,69.0228186803946,0.418493663254885,0.324185688284216,0.422289819877652,-2.15345827963465,-0.0140198527866689,-0.603147612771813,-0.394789067656189
39013010700,81.5569127888012,0.462334413883355,0.32168917263557,0.191599004370338,-1.44089834264049,0.0169158986635181,0.435504014346524,0.60240050015449
39013010802,78.8645468324326,0.489368840086067,0.67574401647509,0.218133300334127,-1.19396111009612,-0.258478976291674,0.488181103305503,-0.303133519724417
39013010900,78.7501448495776,0.18518446588344,0.368580190195051,0.131735122377332,0.785543494583367,-0.614716878427478,-0.206438067715865,-0.0991877448423189
39013011000,60.8941052709172,0.480129093119188,-0.403324757087896,0.289252742923657,-2.57164406573642,-0.0445223290810776,-1.30468737433503,0.0271477685994943
39013011200,67.86841124872,0.315043682668165,-0.718684494733717,0.266710075110091,-2.11566028270322,-0.0950140542248027,-0.363404672329206,0.442838885012027
39013011300,81.2773691324778,0.51121183441222,0.348689430515747,0.377627243363343,0.466296795605569,-1.25965969964689,0.521447109364484,-0.240865028638019
39013011400,78.046078646868,-0.104282143962498,0.4397770402792,0.260544836996186,-0.621531266402118,-0.179912172900798,0.145130221226327,0.307786003776198
39013011500,74.6786582000313,0.274106396416338,-0.382069580428323,-0.00961625552398288,0.850191554292385,-1.062258623508,0.450354231290026,-0.409586701053741
39013011600,66.0176354001826,0.231933481822875,-0.619439618357334,-1.08975754118744,0.373009266797773,-0.776756066022371,0.394131870952111,-0.963504131449211
39013011700,70.090349815808,0.179253904985101,-0.307151449945435,-0.71935585094001,0.95629628659417,-0.771251254632443,-0.0557971260768891,-0.51776819534571
39013011900,84.4064959341378,0.406243932625077,0.184428699090616,0.641366751695336,0.224116964073374,0.151166665456061,-0.131798002514557,-0.51336313204035
39013012000,79.7303789517589,0.358560824216253,0.107741210988148,-0.135242985085884,-0.527951213707236,0.20632787427815,0.538082357193205,-0.354873226098306
39013012100,59.4121191226583,0.279386211229605,-0.361086622916773,-0.409020508779319,1.73549132506561,-1.62947967472015,-1.05843743575736,-0.724800718183698
39013012200,81.0810529345044,0.0297663119695003,0.673801018571467,0.220565223992536,-0.528584955425729,0.797043324503889,-0.105615790872904,0.0874191983313406
39013012300,79.3138226794797,0.486807052983678,0.990050439168167,0.0938696394490466,0.812194693184061,-2.61517705656523,0.852488566532023,0.332736303797764
39013012400,92.2994789150669,0.510331226846365,0.935596741929315,0.154547980613112,0.589849325727252,-0.307821731144603,1.25998056270308,0.543712874800153
39015951201,72.0165171398575,0.495119382119885,0.2801673053324,0.829264454181511,-1.84068281889581,0.185732322474689,-1.83526833237869,0.833936986619177
39015951202,62.9294714566694,-0.275894870523899,0.0460135675101923,0.821987441082778,-1.41279704836684,-0.451823518058002,-1.28026727152931,-0.00136685565926633
39015951300,78.946391098534,0.290735385464202,-0.260959750484965,0.963014461406582,0.141205011153653,-0.217472937900803,-0.935723556133317,0.481186117078852
39015951400,68.7011226105813,0.413657144722226,0.0445370611116505,1.00931300940129,-1.48613416829627,-0.256867868041816,-1.56451526409805,0.104528506529295
39015951500,66.4351732758061,0.472898307284812,-0.00499262813789025,1.14438489150426,-2.401482787801,0.108436108317924,-2.00397080035173,0.573941161850713
39015951600,62.9743673488488,0.255435172387992,-0.43661929423267,1.31013216113754,-0.0830705295378159,-0.832970599734469,-2.16125700860408,-0.613000567398348
39015951700,75.8064497581563,0.442900003023272,0.00108104279739808,1.23661220896792,0.00695821991919978,-0.577844527138575,-0.930818694911889,-0.217740083110626
39015951800,76.2702226708,-0.4235467530631,0.183287486159423,0.650827613642388,0.440280302259708,-0.695331377004066,-0.183136421486729,0.00383306380078461
39015951900,67.0737993325885,0.390956298750624,-0.266676684021184,1.07345028531852,-1.88162754650937,0.282811231387853,-2.29451061938073,0.411465525391789
39017000100,68.0378058233929,0.240082630020131,0.155209778981374,0.221355928130737,-1.60020956491866,-0.0159032142541636,-0.314524333611525,-0.730148818147849
39017000200,66.5043470196514,-0.160349610539714,-0.0595774175804054,0.00840296173386837,-0.935728418381376,-0.372353803149221,0.201905669420353,-0.752380101467654
39017000300,46.824873593429,-0.745068287626302,-0.694905165808256,-1.23414294880783,-0.733941404824863,-0.326185293950871,-0.871512013894164,-1.19484731352627
39017000400,53.7586391990042,-1.2943721634076,-0.579652177861142,-0.572490585144897,0.931382237937816,-0.0802934652816784,-0.370077275298922,-2.20592823834226
39017000500,57.4261127913338,-0.490906903189111,-0.535067164880319,-0.45140500525552,-1.0664883970144,-0.214149886551372,-0.718596201080748,-0.391791842370523
39017000600,59.08408232866,-0.724486265168755,-0.00273841958756647,-0.622409166620414,-0.58767247122372,0.0769593059743004,-0.706509025247194,-0.822739632057765
39017001001,75.4221217755448,0.0965024261171239,0.284169211724788,0.310294001143377,-1.10328961339174,-0.55383374639908,0.261905934840311,0.570161801752174
39017001002,71.8415173332033,-0.0965189996640843,-0.0588473491144732,0.646506091122207,-0.158070253522058,-0.35498221227172,-0.840804713655179,-0.139821928764889
39017001100,63.7833886160554,-0.398598829551201,-0.776471515314779,-0.130778585234233,-0.590084003788617,-0.0246955941364692,-0.160427388311583,-0.71746182198743
39017001300,70.2765159804114,0.322684776265002,-0.0821038131830857,0.315493222818803,-0.882189652014025,-1.00439529843277,-0.239806194014124,0.358197614923067
39017010101,74.5879044907038,-0.209360255840825,1.233978759444,-1.30445290571441,0.0879241410336676,1.34520437483794,1.50068542331879,-1.2015841614606
39017010102,84.3011359176101,-0.177633684534372,0.682938945049568,0.397858802885876,-0.285239088015506,-0.162078459842964,0.717344695374803,0.546603337613183
39017010103,85.0019511711525,0.0554204106404747,0.779607639182738,0.292187301302548,-0.456016127550913,0.0240097123027804,1.33669240470274,0.241107916636226
39017010104,57.6581603694845,0.531786208413044,0.261306873724816,-4.45579037813064,-0.769238585173759,1.70663239211593,2.20394023101407,-2.47388740163113
39017010201,56.0494533943687,0.538876898455602,-0.282234271105543,-3.31101758405797,-1.08840679129895,1.42932132366281,2.24440580457069,-2.21415554068702
39017010202,86.8828496202432,0.281339798736816,0.926732441078296,0.857066708751341,-0.852070429770537,0.91381113940321,-0.0723822660827875,0.842512185426228
39017010203,85.3570048309078,0.513878004870298,1.05679833697226,0.958251751674692,-0.737337757717529,1.02333353512047,-0.886351603595595,1.23498425981601
39017010301,73.4620630643422,0.441606686072616,0.0583388818988258,0.534674779343475,-1.1366974382037,0.0855853938226945,-1.55623157848063,1.10895870205514
39017010302,77.8644763649425,0.444161207083359,0.395671508542731,1.00071181140354,-1.72724896510036,0.673726553039021,-1.04402305285874,1.06598323044873
39017010500,72.3612703480877,0.482968501526372,-0.692610453446126,-0.233669301054223,-1.10374165558186,-0.342436268915122,0.207899927525469,0.270004997329981
39017010600,68.2513475396085,-1.71042740898034,-0.472937602604201,0.553531331924253,-0.933494026226802,2.23154263371466,-0.360910669709886,0.563295022179491
39017010800,84.4055041893186,0.305012822356743,1.1726620209121,0.869938067590465,-0.56148017227476,2.46026417654181,-0.906813269266872,1.0022106438444
39017010901,80.6282201051221,0.539239295065273,0.491107095137644,0.567593120074202,-1.40573840655156,-0.323420157450705,0.128616507664514,0.30037373706686
39017010903,84.2959155499728,0.385551768232054,0.750578359797532,0.812041548859056,-1.26154220536454,0.440547362994545,-0.199293786416415,1.18571366712596
39017010904,79.0294258659495,0.533355759295511,0.296993370814531,0.780978655284277,-0.784524006340745,-0.988032892325111,0.124235800091973,0.470453730174847
39017010906,89.893336357188,0.445555563139256,0.687958950108625,0.3354094518341,-0.178502735543134,0.525718795569462,0.40699565808515,0.112623375115818
39017010907,86.9020134867526,0.540796336487256,0.702279012474948,0.619991337242904,-0.998775975720677,-0.154837777786238,0.397634892699816,1.08025856909273
39017010908,89.5390916101939,0.539900288765448,0.991811696303896,0.286679570309328,-0.350350115886357,0.767840445761828,0.0187258860902602,0.369809801468999
39017010909,83.1832267710964,0.522631726547997,0.433188545091112,0.354660129679724,-1.05863899462622,-0.0371355728029574,0.162033403271769,0.568461560395693
39017010910,87.520833065846,0.627917161160823,0.80384403202592,0.618968031018108,-1.28139255452987,0.364233036404979,0.0813182476730546,1.26341448887505
39017010911,87.0575234987559,0.472654360675977,1.11154592566963,0.650113043950579,-1.37710569546684,0.28657516324085,0.230571011045053,1.13426563720607
39017011002,84.6385696365155,0.346936954751605,0.685296499174585,0.717337317550872,-0.830445076500376,0.277790928689533,-0.322336290704947,1.90402165043571
39017011003,83.6842455870689,0.432845053711992,1.27071294557022,0.520654091897336,-1.83684814315615,0.453540074074137,-0.0273481607894417,1.29237095249952
39017011004,61.4475314184021,-0.864134220842841,0.494994898479364,-0.343274366260764,-0.744983367749826,0.242145254429563,-0.181955933159982,-1.28417695261379
39017011109,84.9708293974725,-0.0203740661849711,1.36973941663697,0.296425921834928,-0.205745669213793,0.25831547385443,-0.180488010143199,1.4476429233225
39017011110,85.3283659290577,0.370197639799991,1.01002040032916,0.568999596320197,-1.13010913471927,0.0644687792701349,0.158367947294034,2.07947558267301
39017011111,85.8020336164661,0.223636084562761,0.998643286775601,0.656581563854954,-0.667009684431057,0.016589235125774,0.0272094034563225,2.05555594887049
39017011112,83.8365240488395,0.394092416681738,1.24767127731251,0.502457515824585,-1.53791260017858,1.14033855166565,-0.340843966006069,3.02178312801839
39017011116,86.087208316059,0.507952600702183,1.90223035124614,0.573325600028908,-1.19895577751222,1.27897434494798,-0.125095575783635,0.3130911980102
39017011117,85.1359458023123,0.476643908217753,1.60890767842757,0.251958354337946,-0.985271532141846,0.954386660409642,-0.382496254767302,2.16433616955218
39017011118,84.4848801733878,0.495606351192352,0.910806151774989,0.431806379526786,-1.03313557554183,-0.248077746271072,0.150352112236217,2.4210553977958
39017011120,86.9638442776471,0.403033805680684,0.560670152687797,0.401936660779749,-0.609840540757501,0.92798155559385,-0.167442293883955,1.1974354325921
39017011121,81.9729998223052,0.497898118084229,0.197873832610649,0.414503462898708,-1.11595029084922,0.922944043560839,-0.551188087132562,2.63359496503959
39017011122,89.9381600416181,0.452777176832508,1.16755705616253,0.515060650284068,-0.866020588464849,0.842942976417904,0.456266586291791,0.581044676611301
39017011123,74.2515842282024,-0.08137790056314,0.364778275377045,-0.220166108833346,-0.156724367840237,0.944642051712683,0.191625462155925,-1.13390038286558
39017011125,86.2190839763307,0.119649316546127,1.25030050191946,0.460477252533554,-1.05251294328121,0.542148340172641,0.470748664527208,1.17726505843957
39017011126,84.5753403002903,0.0787798810349917,1.4780575130994,0.230978690370144,-0.864831918322605,1.15793377974093,0.0770952811664385,1.16626179250196
39017011127,86.8081701699922,0.404190841248841,1.03708231908684,0.406069141837187,-1.47744598763427,0.906263632931741,0.321662744115158,1.47712666986669
39017011128,89.4645945625733,0.0361515846520486,1.5489751993711,0.315865371325253,-0.325012084720879,1.02535675048341,0.334744377162089,2.02096952799639
39017011129,85.710718152388,0.388042203238619,1.16027562773334,0.221442181542636,-0.960974120223997,0.56845587984218,0.0251657242940563,1.75756758404791
39017011130,89.6655517343865,0.495673863464864,0.732724653871984,0.441802495775474,-1.05048593022444,0.684202397166709,0.654500684826847,1.12712581223903
39017011131,85.9083635745114,0.328005947731216,1.35876356459631,0.317939479968974,-0.775776163773731,-0.367347787214187,1.02288539502137,2.70286543053993
39017011200,75.5536475873091,-0.188267439847516,0.270797510337194,0.205361715788773,-0.443402384920948,-0.564543312086107,-0.0469680518464297,0.738184237926299
39017011300,77.7482200203991,0.348006005920674,0.24217530219819,0.609852706575902,-0.938074251469522,-0.714184518733801,0.190047686193944,0.367132099213441
39017011800,83.4129456663075,0.534962200899239,0.250825801521528,0.432527502167879,-1.07377820357344,0.314786578479884,-0.194068627201931,1.08327974936335
39017012100,78.6009113311266,0.370519482607858,-0.127578773699958,0.171907879340266,-1.02715661597499,1.23252627873326,-0.227432252747447,0.329534958394289
39017012200,52.8839742526774,0.356004227344351,-1.31188734149516,-1.34970965627011,-0.901113695794752,-0.772310047728941,-0.679051346568496,-0.450075606645517
39017012300,63.5640567901976,0.465353850396512,-1.02767632463245,-0.308932508144563,-1.54514106306391,-0.586625451663009,0.299799768798547,-0.630235549523174
39017012400,71.0773130664666,0.531243855318653,-0.201958026353022,0.547213136960452,-1.31043957961113,-1.30255773748325,-0.187704468012191,1.20523133446528
39017012500,79.9276720836274,0.529424377452716,-0.31211750608841,0.252858749766364,-0.991047276148641,-0.218145083741428,0.438782466936927,0.434714708939999
39017012600,76.7578289484897,0.512082506261977,-0.411062841416625,-0.135345293460209,-1.20423915665902,0.198218301398273,0.24210382464579,0.171053401781601
39017012700,76.7256775248488,0.450406671614283,-0.81102102308814,0.0613578261457861,-0.794231002925762,0.0901430203319449,0.482292094215735,-0.167036347235608
