"tract","coi_plus_17","d_family_stability","d_infant_health","d_childrens_health","d_housing","d_access","d_education","d_environment","d_crime"
39003011200,86.0038818766465,1.27543634663621,0.543374754248287,0.428719997130664,-0.398667585415578,1.53169010187511,-0.175032160807316,-0.0262332381296166,2.85591975551192e-17
39003011300,91.3455344056095,0.0535227235892787,0.0599738912147882,0.427866064861615,0.662273767183938,0.588599403519819,0.44750450415582,0.564960339365196,0.577854012351969
39003011400,96.398187395394,1.63297337725248,0.674509617391018,0.595278886885623,1.38520992462138,1.70671629552108,0.752483026812081,1.616058839878,2.85591975551192e-17
39003011500,89.9403656138901,1.26248110976772,-0.364845712164135,0.0207733962571589,-0.105582758107635,0.851091368827862,0.40765601348329,1.30261921007426,0.580809185460154
39003011600,87.2592667268402,0.64854417233596,0.502531837562016,-0.771333156143594,0.29079372690153,0.893336110198329,0.0324617235273329,0.918884130538823,0.560383084368567
39003011800,80.5371645800452,0.302871780361955,-0.725938448460664,0.8520358433939,0.799083424385872,1.70879870418596,0.503368742431601,-1.271145878745,0.315636603417504
39003011900,78.2303565149098,0.2404941082649,-0.108898369604908,-0.525704968066408,0.343383447461688,1.48465709808648,-0.596245579512735,-0.651262125132724,0.190037893166837
39003012000,86.9720134635899,-0.000757554996209175,0.36815144674898,0.207602442455619,1.3273110391307,-0.357009297711878,1.05984804043892,-0.761484894774699,0.466499032960368
39003012100,97.964757162548,1.10393375778325,0.543810213848685,0.446924731896504,1.20391028526512,1.42156149477822,1.11374603387413,0.640647078783495,0.463029027876488
39003012200,77.5639270796109,0.326011289757594,0.31509675950458,-0.135021530197652,0.141352705617142,1.53504383952844,-1.23386090584519,-0.63757768807486,2.85591975551192e-17
39003012300,75.6748664472746,0.10319660378434,-0.782631751626944,0.306868273325809,0.00301733926369271,1.86737855121902,-0.107827282979527,-1.34370436646693,0.581139246975593
39003012400,71.5305159927369,0.227528163554533,-0.902172072232953,0.143188806558161,-0.892241263835235,1.48805390020067,-0.30684892039733,-1.31151427640055,0.57826231013479
39003012600,66.1983820513821,-0.324362129067628,-1.54764581763635,-0.506421957744821,-0.262908972549017,0.909830958055546,0.0903619360426545,-0.847170226855638,2.85591975551192e-17
39003012700,62.4295119443392,-1.28523488787861,0.284915101927461,-0.424445207967286,-1.42536838611432,0.792709887735984,-0.716358293024023,-0.98791768520327,2.85591975551192e-17
39003012900,71.0145838747526,-0.104419523588315,0.22792552500484,-0.0644399705585808,-2.11574771461485,0.742798664389595,-0.556141748137894,-0.94760421724792,0.581953298914511
39003013000,71.5370031100808,0.159459164346351,-0.569980575125357,0.110530823379838,-0.390937549333905,1.34131862486955,-0.402105869836812,-1.15303195810999,2.85591975551192e-17
39003013100,80.7986910844782,0.0909952603647957,-0.538810783106447,0.971713955349829,0.173882514487979,1.48702716410938,0.0919555787562353,-1.18663361266351,0.579949676057889
39003013200,67.7061788143725,0.810400177092498,-1.64565706336462,0.0149245506855387,0.493096379357908,0.507145816923246,-0.236461301709494,-1.32007074513642,2.85591975551192e-17
39003013300,52.0412691964333,-0.678914749925144,-1.72441126075244,-0.44987182992787,-1.48351988153054,0.732889980496989,-0.200354992686116,-1.47030076623896,2.85591975551192e-17
39003013400,42.2202472376787,-1.69058434046942,-1.14028142592872,-1.30824841136256,-1.74403752454907,0.356068907288206,-1.31416321406789,-1.20139071118885,2.85591975551192e-17
39003013600,51.9116068001546,-1.40870292666782,-2.12426109013218,-0.0453234400161846,-1.50497452709857,1.11446200795599,-0.27753446848984,-1.13100563908637,2.85591975551192e-17
39003013700,52.0550639202571,-1.15648940986273,-0.695300587180706,-0.935417223053217,-1.65612768832825,0.310322643820773,-0.564737220618679,-1.25775266203787,2.85591975551192e-17
39003013800,60.7058691265798,-0.479357354778729,-0.381813045928692,-0.760425785160124,-0.69705690976689,-0.0425992417624017,-0.693039417191338,-1.19423084346417,2.85591975551192e-17
39003013900,90.4496327546216,0.24847638504698,-0.458425669437268,0.462606864892836,0.592001360247037,0.340415201684917,0.704652130827997,0.885840316050719,0.579583295342454
39003014000,94.5791019720724,0.282233728417458,0.251293033527902,1.83961482854654,1.1012912858284,0.751822811825359,0.106865129063697,0.769319496057343,0.580489362556169
39003014100,52.7036027587695,-0.688767258515656,-2.20771291321821,-0.473839349968765,-1.41471474140753,-0.126812550346808,0.134437027575974,-1.44011441467902,0.496801135543834
39005970100,93.7487643962965,1.02765856712769,1.64804982834143,0.231774683624406,0.340456173317527,2.57925749918791,-0.434505995045894,2.03275052980858,0.459720843889134
39005970200,97.5683445216949,1.07275368566468,1.11611133105348,0.734265571303435,0.367565719398365,2.5809222911636,0.583536913082297,1.90680705414118,0.422904486295548
39005970300,83.1435545019817,0.963230948186081,-0.226636564896406,-0.565226692410747,-0.0701333911232439,2.49812306689132,-0.0559472921927593,1.09096556631042,0.106062157630406
39005970400,72.2562833805574,0.0806471059342347,0.546898999641837,-0.932165330371259,-0.385691526538483,1.90718468590871,0.0636010585385915,0.472012594749009,-1.34336497552521
39005970500,69.1399778841016,0.925627503451061,0.180786008814881,-2.39559304657676,-0.277185330079296,1.88758381072657,-0.32858794820291,-0.433381872809762,-0.249256094019665
39005970600,90.1788400942569,0.534379438935681,1.11251697014359,-0.42609200737359,-0.100135084804735,1.69358661759981,0.918590688450307,0.932258820517034,0.335252450708427
39005970700,95.4126023759582,0.801002866338189,2.20792439698739,-0.204949113993231,0.937499881380152,1.67684598590273,0.718133598970127,1.25754527037069,0.355293107430919
39005970800,85.2880110835113,0.345004704801812,0.85981818039769,-0.878794083270413,0.726492575331793,1.69235382538694,0.524765407094796,0.824109248009794,-0.103465068922847
39005970900,98.7548064902783,1.86547160380491,0.0736463885626729,1.21385890733946,1.26526070756244,1.23332753646717,0.830404310915921,1.72326248390985,0.474950343318891
39005971000,93.9626859818154,1.10053130325179,1.40096875594028,-0.524094614982463,0.89078197930127,1.55482182257097,0.647788092146559,1.76911107662411,0.310183063780068
39005971100,79.210405237535,1.05268163564308,0.591564411623037,-1.66266647422132,0.30437138707284,0.402475008264571,0.413094085177547,1.51783382313337,-0.122248444551162
39007000101,83.6143762515014,-0.0376952871486373,-0.38037518142316,0.641811313504399,-0.185164914757779,0.449408211560807,-0.0247264291766921,1.40113631893089,0.279620366594602
39007000102,90.0129161794153,0.899792214185403,0.773749389593183,0.540376634114462,0.42002865076902,0.49922531719929,-0.200933953251033,0.328724912714737,0.260327913168961
39007000103,77.5358923819248,-0.548361434102462,1.19233570156494,-0.000236588816913498,-0.101825818975234,1.01996902830353,-1.20342019639497,0.363824930101753,-0.0699088885949484
39007000200,89.2824702658194,0.298744074737543,0.01470204636955,-0.024991535877876,0.74708343116206,0.633051488885311,-0.245737450681101,1.59457468654895,0.526705785861294
39007000300,64.0791385469836,-1.03687801640243,-1.5874314675837,-0.909931068467759,0.384677806848039,0.52430932250211,-0.19045253939883,1.20379647592765,-0.399657682370451
39007000400,82.9831942321318,-0.0637860866942113,-0.24119233286937,0.234614044317842,-0.263345814978538,0.530695041469526,-0.52027882790253,0.650042311164018,0.574162356229741
39007000500,79.9796725689894,-0.746340890208876,0.119957623470949,-0.159990129699225,0.278648359443863,-0.105550953189843,0.0931620664755113,0.0866302838066616,0.314713810741793
39007000601,68.9035171806679,-0.859316852953094,-1.33376271406559,0.178554512860835,-1.40992839636104,0.348464639006185,-0.607622722787401,0.254403469585748,0.576318144796245
39007000602,76.440029142414,-1.71540077410968,-0.051504889613209,-0.217003042978801,0.619337349962004,1.02909145050162,-0.961797162301407,0.319310134517271,0.581953298914511
39007000603,78.0733323166592,-1.49884129548972,-0.365778590793314,0.518583870895857,-0.183425947995668,1.20202493846744,-0.537454300158794,1.54194555503361,0.474470748830069
39007000701,56.9624278947985,-2.14804540903575,-0.286024565147032,-0.305819812208961,-0.618782004399635,-1.50757430042361,-1.1938753763609,0.568502602602167,0.412710163645079
39007000702,87.907343806239,-0.474034309485293,0.949699847429758,0.173466210567728,1.02007961470809,1.59687827122168,-0.674237397582303,1.61878589253699,0.308853621532716
39007000703,62.9220447901008,-1.38434570172898,-1.21121814684925,0.137449958286171,-0.843112033959105,-0.182351224248027,-1.2969807457408,0.298004873777638,0.246904884418154
39007000704,73.9249028263181,-1.55700254363658,-0.455726664726675,-0.254630520191134,-0.314813722119391,0.696915983983638,-0.334094450789186,1.1513888861876,0.488032451526124
39007000801,76.3175141110149,0.301316349285511,0.0798663249361486,-0.523379002607624,-1.30538859535302,1.46123642770961,0.455048691463266,0.910481569913827,-0.478298641122094
39007000802,77.2707329758003,-0.251247179294288,-0.0678541597752688,-0.804665308453673,-0.518858669203395,0.199909162199418,0.00715377226417863,0.462414612351837,0.483476765624895
39007000900,89.4908568006994,0.0901337280464098,0.640281778514196,0.0370900260804458,0.190326458516557,1.2973292856787,0.151307930812427,1.52695582013777,0.326850514974831
39007001001,95.2847042562778,0.68298436459189,1.51996485494329,0.775860466761227,0.573315335739612,0.463062530275705,0.525319093989026,1.2833337614984,0.380571784914645
39007001002,90.1654675955842,-0.284710750995177,1.51273082542276,0.523912267730764,-0.0670623276169539,0.846468190728864,0.705350578291765,1.01975003219708,0.335675265100841
39007001101,91.1777110587992,0.867785811952733,1.70291641034315,-0.347157848196026,1.1512420590775,0.462530157886489,-0.27804610674225,1.41221720735933,0.410155261489803
39007001102,90.419021302331,-0.261442807454243,0.304918730438611,-0.129979698450679,0.944881125501797,1.10915435064056,0.507744742269849,1.01886325165278,0.472711822117265
39007001200,81.0036587473164,-0.19958599796129,-0.324535894648361,-0.478098494956863,0.717137601596527,1.56533016773278,-1.1054257028861,1.99846014334818,0.382448241194153
39007001301,93.0387092890335,0.13030244812512,1.41961166542151,0.29274458106098,0.432949566168873,2.25383138040469,0.341320419475777,1.07851866014124,0.378525077448833
39007001302,84.2823564658505,0.475756958841222,-0.0821170394162095,-0.395261886168955,0.139487017638536,2.06737334586302,-0.588491991432217,1.08815550355607,0.391736911277981
39007001400,83.5731048276901,1.37321446017989,-0.569185660632273,0.888159670288379,0.345285202154572,-0.748381413755463,-0.788993987373087,2.0737281127003,0.485178849311678
39007990000,75.8614274963494,-1.32269745619456e-16,-1.44938965978711e-16,1.69299688330102e-16,0.280465344075204,-1.0864509327728,1.32840602524206e-17,1.53822747756399e-16,2.85591975551192e-17
39009972600,55.2550870480129,-1.53308607377552,-1.60383430257292,-2.2246877117505,-0.23294513691571,0.505147442631541,-0.633747660232635,1.81255764986532,0.175550179956661
39009972700,71.1814482875729,-1.11423734611135,-0.956051690872327,-0.727302540802644,-0.625409383514584,1.69776642130257,-0.0616885922981531,1.65935255389573,0.263708397699696
39009972800,49.7785225918382,-1.34632488223619,-2.6261042293063,-2.3373983526171,-1.21623005965995,1.5999692713915,-0.13468564999645,2.17226964518624,-0.0353282245874338
39009972900,63.1322615476994,-1.78098509759366,-1.14053238797011,-1.42626546747487,-0.345257232641804,1.23110806081118,0.226397365749639,1.6858806237037,0.151960381976781
39009973000,90.1240541777178,-0.149744140195784,0.273193414110147,1.83752032614008,-0.16010703277834,1.96377855946945,0.98616478873649,0.108699052432573,0.3605061022562
39009973101,68.6396020738722,-2.11031720632426,2.38419634850025,-0.102192942007054,-2.64925417224218,0.861928951387336,0.728291276063141,0.00742186458042918,0.377875215249086
39009973200,82.9687815623205,-1.13843272795458,-0.533305483132188,0.265635886924564,-0.211413805849527,2.04787909778646,0.729701135933253,1.81262717475087,0.438715854225286
39009973300,68.3596024229556,-1.55000212405349,-1.08974665398198,-0.300479018119676,-0.491425894681672,2.48162049644733,0.178239189833354,1.50941183391373,-0.281458771231234
39009973400,70.9956031843525,-1.76882070354185,-0.768651520157421,-0.411687407731618,-0.0123249455857519,2.10127593445026,0.554479474000353,1.4652825217193,-0.25600815518115
39009973500,86.4856563383729,-0.470116286424671,-0.597777090316153,0.272997967456884,0.477609712219628,1.37730703540708,0.199685099818058,2.3126723588267,0.466122652486279
39009973600,88.0011184353619,-0.401062008657241,-0.048305603670816,-0.0485402502918377,0.589685587237065,1.20164834246985,0.255461705383398,2.11171306578423,0.434535051656185
39009973700,87.8774148608766,0.11709130345576,-0.890931861941722,-0.106194083800972,0.511624274896123,3.26133398109007,0.869314841184077,2.25604605981813,0.445467877085638
39009973800,83.0614467899845,-0.0279223224864516,-0.567646430541832,-0.776771479214892,0.0763108090102896,2.80051400842471,0.643524212986542,2.17537103473585,0.412137932937225
39009973901,66.8663068158918,1.65158385639556,1.65310294978388,-7.43235748705092,-2.4351402217831,-0.38085897997437,0.955994591999301,-0.00634699120030876,0.53807037666865
39009973902,76.7602517193277,-1.6566004287425,1.53423481380389,4.89680441024822,-1.87722023804163,0.890139711281602,0.971887227187948,0.233906665921898,0.186474812872147
39011040100,95.6461192013675,1.21150314087561,0.159186741618569,0.59601930925568,0.678616278312509,2.19078393352062,0.243127892732448,1.47141905649438,0.486466789721905
39011040200,84.5045203169605,0.240994197410942,-0.399218359878935,-0.694394483738248,0.259093243554555,1.12363708710547,0.679121951018213,0.84804529306537,0.424899920830587
39011040300,84.1069990783553,-0.0962275883604164,0.677692689537824,-0.242619891423901,0.330932122143216,0.79608918126325,1.24662682094162,-0.429075998609329,-0.0516436139357668
39011040400,87.7848726633551,0.758964032011401,0.380699623736922,-0.780641976486936,0.766269341428447,0.890023685076605,1.22473299520506,-0.248280649327551,0.30700762439566
39011040500,82.9829383652475,0.470222076311286,0.00170749566750061,-1.28307742164796,1.16686267337278,2.16112328809242,-0.061222194163587,0.980113988654035,0.272301720087393
39011040600,81.7591846220237,0.254721698477245,-0.175950302741442,-0.608182792645173,0.371613887662708,1.1959736120501,-0.391146548529435,0.431590889518162,0.285354303631133
39011040900,92.8685443831219,1.64176991133302,0.362489041239216,-0.582247886791391,1.10579162113919,0.266137573354033,1.52267991666846,1.06344655946593,0.48257864372478
39011041000,95.9033736693673,1.72353506095799,1.70568639819692,0.470521259794233,1.32993497428875,-0.732282935889124,1.53423901850593,1.00810655635625,0.535404790607159
39011041100,92.2263526803851,1.56916859412241,0.238484528765001,-0.867253253489553,1.19866411987173,1.51124841854146,1.08101666689707,1.01127522232121,0.487584943671481
39011041201,83.2543824963271,0.639064807202479,0.0241081111071547,-0.638192776157467,-0.37364499363563,1.6566210337845,0.562981066541105,-0.285674787357873,0.353405573127477
39011041202,77.7469586532856,0.350252193450085,-0.671835585910597,-1.02903806349908,0.460955354461635,1.70886040797191,0.515203882550553,-0.754831233239255,0.341871357574357
39013010100,75.2534109006828,-0.935671404005148,-1.11572286464358,-0.2180107264481,0.35119731449035,0.473651770824815,0.252264361900916,1.04771603621357,0.0787130877415157
39013010200,78.9599044048787,-0.112548612064332,-0.969762862889979,0.212096833541556,0.778371529273577,-0.536762471948555,0.2203442264852,1.14143816723714,0.0267865421794601
39013010300,95.2398309224718,0.527573395597163,1.27191270096011,-0.264891902751665,1.58995121665473,0.741708373658889,0.654795579797856,1.47781751549945,0.512853737741347
39013010600,92.1708713060035,0.521578527456679,1.26680743120733,0.467691762716158,0.415510558535767,-0.421549837975655,0.504758432883677,1.65573537182025,0.455332557408799
39013010700,79.504332609873,-0.086760778607976,-0.0700199933210226,-1.24276580413229,0.75013354509804,-0.644018624812816,0.44768301567938,1.85672973750813,0.499698152549411
39013010802,79.1425477311518,0.16517876140669,-2.0295289062314,0.452118655204474,0.552771023349215,-0.16295668587456,0.304656319440931,1.43510063278946,0.52705622109492
39013010900,81.3915838031489,-0.402894701852176,0.761996544194301,-0.0805764342712755,0.704283549337161,-1.0061136816227,0.0799694377441649,1.64892153821503,0.219230209173375
39013011000,90.6966968858491,0.406457568600305,0.44921498019779,0.723268802690113,0.75578419613846,0.14839176645742,-0.614582856549919,1.77436147171612,0.517705867926968
39013011200,89.8266495171477,0.201308711427709,-0.0436693517555376,0.269977089893845,1.01505455419872,0.190590822670269,0.22684015664555,1.83566967686679,0.350644069618311
39013011300,89.707386156743,0.291055930672133,0.365525649183246,0.504438541719772,0.901310006370672,-0.520346955522202,0.100832041359512,0.829946550697105,0.5491607247097
39013011400,86.1029750496553,0.163586639265583,0.703890215398897,0.699516949927,0.862962927310296,-0.787596980479842,0.539427405940565,1.11636637397619,-0.0737018337811841
39013011500,82.3763419045099,0.537197917493166,-0.602870940867786,-0.244946144915456,0.439789790231467,0.230305915712139,0.0303503918584202,0.0789543506491264,0.309216696536662
39013011600,69.4187434223076,-0.586640479327735,-1.36008628326333,-0.0653939068330767,0.0658742394733525,0.0161412397146877,-0.979111953110674,0.0590793844054102,0.266538903159519
39013011700,66.4488512208034,-1.18595412261874,-1.47017380873566,-0.311693619844823,-0.536240228856829,-0.266417257609147,0.225457001987111,0.292358948323541,0.213228639253833
39013011900,85.5349987597817,-0.349209677809123,-0.411110949456487,1.27330746003512,0.380114402546869,0.256879102138257,0.259601951754305,0.191226989524883,0.442936159299012
39013012000,68.3143528509443,-1.44702569044261,-1.71939788773473,-0.35571598696294,0.0925292102809101,0.215166703255115,0.194870667655816,0.675819995180765,0.394682203234367
39013012100,68.7045198726902,-0.539869194364025,-1.97496176764225,-0.068409457665232,0.0258926943998674,-0.352264254690206,0.135562399929373,-0.0986889920846675,0.314559727045862
39013012200,83.2173506852613,0.749800847975107,0.0381076793125909,-0.689487527707837,0.856637264917533,-0.24658461813207,0.0456586348718932,1.66918436258212,0.0619514206313532
39013012300,86.2200021888669,0.0312845327193414,1.64704411969148,-0.130610796854387,0.770058545770216,-0.988685067921058,0.300954978617518,0.985505504002019,0.524463770871588
39013012400,77.2588798344544,-0.358703076338121,-0.342305392948869,-1.78234861044069,0.956475893240633,-0.11002281765817,0.636446686622219,1.22241134514599,0.548269559482224
39015951201,84.3522993257648,1.56687206101466,0.617611447556936,0.0760352034844567,0.54907421042367,-1.48455933443474,-0.0772282678621049,1.631175706245,0.532875613348091
39015951202,84.4818273546018,0.782101588762927,0.620900845258333,0.183199364261605,0.458487655540938,-0.474571213385495,-0.0743420267700753,1.40290812816795,-0.24736908272664
39015951300,80.2762098875995,0.0114336907288313,0.601121337060505,-0.313326418827702,0.0673677995754531,-0.650242842109673,-0.583811770123163,1.96545969957224,0.326044774618331
39015951400,83.5999668248828,0.239182829585364,-0.0298018921120215,0.325619571224462,0.485794096230062,-1.04139633700498,-0.0567024812535887,2.09637212982543,0.45043812931667
39015951500,87.8534422681154,0.746922230272204,1.25048216990816,-0.0457179480094587,0.579826167073282,-1.18265173495523,0.442043235987961,2.34020729389934,0.510388500655917
39015951600,82.0672348257425,0.657033904082679,-0.280051538332213,-0.608494337265427,0.148176233352404,-0.591216700692157,0.602539917745094,2.32471822858056,0.290321971109166
39015951700,86.6988176304628,0.608523116116169,1.18210719741421,-0.649090982445335,0.313828220905501,-0.668838071842233,0.508695289395009,2.1167475878379,0.480031076532483
39015951800,70.1585454344735,-0.234019291019483,-0.350548703457759,-0.368695403462839,0.120932357378267,-1.38164939789652,0.374407717422349,1.88371985215791,-0.396788602549348
39015951900,85.3004582397751,0.724541951513788,0.494911236812991,-0.181770063574326,1.00478197509959,-1.08703821871013,-0.0969158981613497,2.12434585761415,0.427465495331846
39017000100,74.0343321917259,-0.595981837484541,0.0443790684640702,-0.105197193004636,0.246478165315944,-0.71122027207754,0.460740365104163,-0.96854067282583,0.274785611269359
39017000200,65.3439998970635,-0.316945185489266,-0.517379963200667,-0.772069931405097,-0.185600925308464,-0.56665731591352,0.218640056727719,-0.931216558145108,-0.130440512671505
39017000300,41.1246113348548,-1.67206419319652,0.185996678533727,-0.73709704993713,-1.51591608989275,-1.12391987379766,-0.483153534997998,-1.66400056603354,-0.722159371176628
39017000400,41.4320253527378,-0.618711945125964,0.473206195999501,-0.605616018707499,-3.27852153616619,-0.780738810086304,-0.651473424873143,-1.52935779829911,-1.27803940372489
39017000500,47.7342191113744,-0.840833446516309,-0.00140775488673426,-1.08037712793764,-1.2883879886669,-0.642588627245901,-1.1515519782944,-1.442596655825,-0.46495521969193
39017000600,41.8567450651257,-1.80093951827625,0.00355297088331432,-1.59585504331623,-1.42580765407412,-0.302254522429487,-0.374378506662873,-1.44227684418815,-0.701330944898289
39017001001,65.5063564984016,-0.305695403495257,-0.161238778932407,-0.800890352041497,-1.01610434486677,-0.827713753434862,-0.43204848599557,-0.414328518720527,0.129486461839977
39017001002,64.6176637305075,-0.646991344614692,-0.252849012859168,-0.509884233694596,-0.437915737246928,-0.901623935964284,-0.548653173634675,-0.51783683031549,-0.0658457681829631
39017001100,49.4350919557569,-1.41436630981258,-0.343000982736457,-0.654046091240469,-1.04819116848941,-0.837663629768448,-0.808126006057557,-1.25247909045744,-0.371542035369555
39017001300,68.2634576371302,-0.307987583087848,0.357633207374224,-1.45289982173733,0.468418165679027,-0.452195342877918,-0.195786258292133,-1.00652339029292,0.358376672439804
39017010101,53.8280246443223,-1.31285081988947,0.25032794755471,-0.709965557564054,-3.08493618164674,-0.885646157535124,0.422496794494927,-0.62734792183544,-0.180037913938324
39017010102,73.8896734902663,-0.921961410145018,0.346438597407912,-0.628734846235048,0.0862132366460813,-0.67521554213628,0.673125092958712,0.490056221064971,-0.147931516091805
39017010103,82.326178291184,-0.240959748511986,0.476423595140947,0.7090391409475,-0.122656727285307,-0.847041561925099,0.752772659059155,0.726545630188778,0.0879126460287169
39017010104,77.0202914536272,1.67685007619907,-0.595097809996366,1.69299688330102e-16,-3.01970137798429,0.946103716942051,0.965756757481747,-0.0547422465349253,0.569981406815904
39017010201,78.9611395419149,3.89610012370488,-3.13398076045973,1.69299688330102e-16,0.131919572178131,0.935343020912201,0.731679075657358,0.418135027725296,0.577156986102247
39017010202,91.3120716980336,0.294336406926733,0.807220535286557,-0.0585179417829371,0.934039236269305,0.0584508727586613,0.740752560194934,1.06271259321645,0.316536709339904
39017010203,93.7639851837723,0.723394441007321,0.682426201381562,0.69332105400992,1.22924693645783,-0.925004314125216,1.42182653756295,1.50255142572289,0.551858802614685
39017010301,85.4526486435649,0.261881983718484,-0.0724922469788012,-0.0584984400420625,0.246573259796046,-0.408876426302802,0.4263186097209,0.86893114853175,0.478722273082116
39017010302,86.6988963978315,1.25441784476705,-0.497777118402771,-0.585831859565131,0.938947045716131,-0.1164769431474,0.673262702826786,0.665328122745303,0.481307382544183
39017010500,56.3122118726141,-1.284760505774,-0.310156685250842,-1.116452895817,-1.2480872194902,-0.593706275209976,-1.69011378464282,-0.52642302517278,0.520579258296584
39017010600,74.7899485401603,-0.75857884645511,0.442059666198489,0.472860494130915,0.379219379161336,0.0381968392385809,0.254290352198449,0.2455211746805,-1.69907558637656
39017010800,88.4044800250762,0.171870550572541,0.283555113329585,0.247594406623535,0.875062956490526,-0.618330465850668,0.812684859406203,0.801448919988318,0.340493135233996
39017010901,85.5541885606665,0.66192982851554,0.639582562454553,0.424221419071793,0.397246751953462,-0.692167017450203,0.295114354728787,-0.816257705580153,0.577523722329744
39017010903,83.9353883887682,1.15455045300477,0.529136101935117,0.55753011923742,0.983160864302182,-0.531900392011338,0.931076267961711,-1.32575976788161,0.421996269582212
39017010904,80.2371867814731,-0.0304925709149893,0.44424902112602,0.453149903631997,1.012023941366,-0.359422438947895,0.290134489314931,-1.38710833752993,0.5715697406981
39017010906,83.6187317342281,1.00975527261815,0.976314448798072,0.645539335254773,-0.282283097038182,-0.908767831849082,0.0783047013107436,-0.546165729021275,0.482718427357935
39017010907,85.486916906438,0.778608277940536,1.75355872272145,0.325222770829448,1.00274729363014,-0.361323317680832,-0.646048239679129,-0.916667423445705,0.57909939533342
39017010908,83.8688677121245,1.07850050240926,1.25970265940322,0.480582393767005,-0.0967932379689367,-0.737048465973356,0.604433123243458,-1.05136501458929,0.578192627674934
39017010909,89.9514047538414,1.2027761818183,0.994325416850899,0.92869293879587,-0.12957782510023,-0.788555489252399,1.04508702254562,-0.174122836555096,0.56071733070383
39017010910,79.0991373395282,0.43105863446753,0.50388941801072,-0.280962161873051,0.712765685504323,-1.0281852676005,0.778607275584878,-0.672920191139383,2.85591975551192e-17
39017010911,86.8373041539634,0.61667257282307,0.686006560286653,-0.558315158526884,0.63746430009086,-0.540204999730329,1.34331575636661,-0.385314068813584,0.510141641163836
39017011002,70.5150637676523,-0.631491776884657,-1.10761956814855,-1.31645880515596,1.05933789615706,-0.398239294356034,0.557718615230789,-0.334834410934598,0.382919173095843
39017011003,88.6979098707515,0.278716840337959,0.820721104747848,0.185088719649705,0.882222791237607,-0.400983429334701,1.39727885308994,-0.707070343270415,0.469855736259943
39017011004,66.0046032678335,-0.256221158601802,0.513576469724488,-0.0290898768284064,-1.34246470656922,-0.907719809017995,0.274251341769976,-0.625349023466769,-0.842650734858863
39017011109,83.8605625697444,1.23021982467194,0.264436037064387,1.12441667782038,0.223102264411798,-0.85552118954629,0.972677164356514,-0.644424199159766,0.0112107657861263
39017011110,82.4410904598267,0.821249435453819,0.556485152157534,-0.314675958728798,1.70439465449779,-0.82744159358455,1.22355220914937,-1.0593245726065,0.406458337721774
39017011111,79.2264696553335,0.32670191386635,0.67128296009373,0.0994649523673913,0.297017514410917,-1.08174661910232,0.664352550392506,-0.8639684279197,0.258142170563816
39017011112,88.1241612428152,0.996906755554465,0.883819524120705,0.166663543246385,1.20030733061334,-0.698186082809678,-0.181779401309093,-0.128644168434761,0.430639164817729
39017011116,95.0344299206236,1.55596084013758,1.19368142354875,0.867302398420328,0.815196516679485,-0.0240922466637268,0.862677551946072,-0.428267709605939,0.545862459889385
39017011117,84.0038499138245,0.394902761382396,0.711716374659256,-0.180435467301404,0.302730983011453,-0.987985098041581,0.547214094858405,-0.183458304267181,0.514178952376003
