"tract","coi_17","d_family_stability","d_infant_health","d_childrens_health","d_housing","d_access","d_education","d_environment","d_crime"
39003013100,81.6948304254363,0.0609317465561979,-0.538810783106447,0.883809143983423,0.320852891809065,1.04074950100633,0.941776395701998,-1.31130937686742,0.579949676057889
39003013200,67.3171129503251,0.479690344614806,-1.64565706336462,0.172220350963787,0.761141195647016,1.25102027250914,0.0802971608207864,-1.33722254651471,2.85591975551192e-17
39003013300,43.9564392214212,-1.05612176923823,-1.72441126075244,-0.137219512842701,-1.73085716026353,1.24794756668505,-0.746805942084529,-1.32772959322646,2.85591975551192e-17
39003013400,33.1117996408537,-1.89205409727114,-1.14028142592872,-1.15119770655089,-1.75075257215413,1.45132283807416,-2.36088607176242,-0.948794686990895,2.85591975551192e-17
39003013600,44.3692301958251,-1.64156418291047,-2.12426109013218,0.228687311342393,-1.70531843167113,1.21324916695182,-0.284346883679791,-1.10900385338166,2.85591975551192e-17
39003013700,44.0029957114439,-1.46359850526619,-0.695300587180706,-0.532066167539089,-1.18293441199687,1.19118749278091,-0.918157190812939,-1.7076941694669,2.85591975551192e-17
39003013800,55.5310312183495,-0.859491799616543,-0.381813045928692,-0.2052487496027,-0.467625996846522,0.995574678359997,-1.08290685025965,-1.45733026589082,2.85591975551192e-17
39003013900,86.4676862150394,0.418705334882072,-0.458425669437268,0.181180780344143,0.575462736992165,-0.686718160216015,0.616421026100082,0.557831767054754,0.579583295342454
39003014000,91.6228001986901,0.518872357035381,0.251293033527902,1.70285993001721,1.11498408045409,-0.603579505202381,0.0641029839939115,0.42785338252555,0.580489362556169
39003014100,55.107035998629,-1.10056883125731,-2.20771291321821,-0.439508397737429,-0.804994598309487,0.884054086414005,-0.376909810065868,-0.66064425085786,0.496801135543834
39005970100,80.4842961893813,0.714882402109767,1.64804982834143,0.28077384257605,-0.138994378389084,-0.0531221186542166,-1.92141829290081,1.6070189414808,0.459720843889134
39005970200,94.433973401554,0.70233370577924,1.11611133105348,0.933184377710668,0.222972257724571,0.15100407708581,0.301249217308217,1.74974863733607,0.422904486295548
39005970300,76.9792344638407,0.797190084845413,-0.226636564896406,-0.121029122643439,-0.264685063698655,1.07840924218337,-1.1994158373069,1.3953486537246,0.106062157630406
39005970400,62.0673635739001,-0.215353789225724,0.546898999641837,-0.766164819570888,-0.784165876956363,1.11567604277637,-1.00380755711351,1.10622829733352,-1.34336497552521
39005970500,63.9448584763334,0.340685844216222,0.180786008814881,-1.7548060221052,0.575675235616598,1.14677989207075,-1.7825641821093,0.36218298773617,-0.249256094019665
39005970600,91.1145896211685,0.343531797329989,1.11251697014359,-0.249099176415577,0.0404112780462874,0.84135270122636,0.703939479482056,1.39547589519078,0.335252450708427
39005970700,97.1633543429791,1.06902554325292,2.20792439698739,-0.0417648428695501,1.15892176091826,1.01242341390273,0.379109628332647,1.30533938143569,0.355293107430919
39005970800,88.357978655388,0.557046681444408,0.85981818039769,-0.511412412769559,0.993457839687615,1.00254757652418,0.383858968104204,1.15397862202235,-0.103465068922847
39005970900,98.8374417853354,1.36262110059066,0.0736463885626729,1.16209702419931,1.35115034177709,0.229513570016554,0.718680269705473,1.55748691047981,0.474950343318891
39005971000,90.0460209723884,0.870790328089896,1.40096875594028,-0.486372125593732,0.803881661645373,0.169934058251822,0.115648639480136,1.54527090984387,0.310183063780068
39005971100,68.9753246940845,0.82022381113543,0.591564411623037,-1.81126463961894,0.251188234943646,-0.748877608816604,-0.146685933264866,1.62125252240382,-0.122248444551162
39007000101,82.1554566854307,-0.553911045157733,-0.38037518142316,0.384426575375327,-0.147641632968234,0.872275042105776,0.144066437834055,1.69843318163986,0.279620366594602
39007000102,92.0414842711023,0.393047138900364,0.773749389593183,0.337396456435698,0.26832546031305,0.702397036513616,0.666551080985213,0.286872519017978,0.260327913168961
39007000103,70.9722715873472,-0.768674295127273,1.19233570156494,-0.288914320673881,-0.0439746209612644,0.815478402230839,-1.54577491155535,0.849348378249417,-0.0699088885949484
39007000200,84.8431053612063,0.300676237882277,0.01470204636955,-0.263772359728982,0.764065113466328,0.16193155709463,-0.593941291005053,1.71505012182969,0.526705785861294
39007000300,58.4043574192685,-0.843857991767896,-1.5874314675837,-1.39008116200325,0.155494909928499,0.156413493850807,0.322286724347901,1.56450744468088,-0.399657682370451
39007000400,80.1325942719099,-0.367762644827834,-0.24119233286937,0.137497214842546,-0.149482248781176,0.755551662817027,-0.571912520006231,0.574646903331334,0.574162356229741
39007000500,83.2811004762161,-0.830046350135055,0.119957623470949,-0.261409340951866,0.245229943798611,0.703296803775515,0.696802827841934,0.491316766815678,0.314713810741793
39007000601,66.5240399580239,-1.09121202092603,-1.33376271406559,0.0938401719954809,-1.25472124310855,0.336886371544976,-0.224595017292588,0.652313203917057,0.576318144796245
39007000602,73.4740071051708,-1.24200166481355,-0.051504889613209,-0.379072510143891,0.479050181480613,0.232088437817825,-1.02140130429939,0.342178796897042,0.581953298914511
39007000603,74.6220557586596,-1.21444894645278,-0.365778590793314,0.280781975406091,-0.533223822097364,0.00826613258881493,-0.238602909236578,1.71451831087906,0.474470748830069
39007000701,61.7849801707334,-2.25903333957392,-0.286024565147032,-0.45102644205758,-0.457827428227479,0.49391244383378,-0.807802117830491,0.974948872425912,0.412710163645079
39007000702,83.6755376557885,-0.477607567855039,0.949699847429758,-0.137904367734755,0.822730992897502,0.489543404311273,-0.67280133006751,1.7462259486172,0.308853621532716
39007000703,55.6451819900672,-1.50021362532719,-1.21121814684925,-0.0462093137269036,-0.966127621664756,0.776941378878479,-1.88275970947603,0.472095730958365,0.246904884418154
39007000704,72.3164797512599,-1.51690946325659,-0.455726664726675,-0.412411507412394,-0.377063008776362,0.74784624065001,-0.144498010682122,1.62608389718475,0.488032451526124
39007000801,66.0631867861605,0.0469366804614762,0.0798663249361486,-0.851025490106855,-1.89604690000062,-0.15402481954239,0.682887163257665,1.64931834449465,-0.478298641122094
39007000802,67.8232156419336,-0.420696777277709,-0.0678541597752688,-0.983405678528108,-0.830141596302804,0.0149443669725173,-0.79124018484814,1.36271848625498,0.483476765624895
39007000900,82.9150991450753,-0.061570362344333,0.640281778514196,-0.254410129944243,-0.000192051005594972,0.139929559675685,-0.181568027157651,1.84864113465838,0.326850514974831
39007001001,86.1687219485558,0.4871061553797,1.51996485494329,0.588242631991001,0.197194288093866,-1.19012628733318,0.229764237811969,2.04416750327214,0.380571784914645
39007001002,87.0666378274828,-0.0333842124773523,1.51273082542276,0.37268221212855,-0.634213796545493,-0.23328430724548,0.655713821247288,2.03044606178006,0.335675265100841
39007001101,74.7449795900096,0.428276815146358,1.70291641034315,-0.391567753348133,0.910730503263521,-1.57087429184291,-1.28618212512416,2.1590376727632,0.410155261489803
39007001102,88.9130536399804,-0.197434936372539,0.304918730438611,-0.390208326031851,1.00276284920387,0.129899299473554,0.501275276306654,2.07129437589075,0.472711822117265
39007001200,64.0278612143723,-0.354891532890985,-0.324535894648361,-0.674831314380107,0.22622139979577,-0.420826832806526,-2.62441690302011,2.21501879703956,0.382448241194153
39007001301,81.9052961777284,-0.175519842458177,1.41961166542151,0.210218587300157,0.0599706458196561,-0.983883828421995,-0.0634859105447987,2.02517245735216,0.378525077448833
39007001302,65.4089684147727,0.211236648521078,-0.0821170394162095,-0.671120268518636,-0.402196284508111,-1.05221314306801,-1.52740973249344,2.10817938556508,0.391736911277981
39007001400,70.0011240987885,0.80937387041823,-0.569185660632273,0.561197684177892,-0.079599952500063,-1.25180384905931,-1.88820056375873,2.09602584724322,0.485178849311678
39007990000,72.5986792525291,-1.15622311967337e-16,-1.44938965978711e-16,1.47438246397961e-16,0.391306981528194,-1.32680095448073,-6.29107133777532e-18,4.39041084857582e-16,2.85591975551192e-17
39009972600,46.6824743683822,-1.63171554162836,-1.60383430257292,-2.43428144867275,-0.452210146842569,0.642381974049013,-0.733722066187494,2.04042274711687,0.175550179956661
39009972700,64.5212801821609,-1.39316023870343,-0.956051690872327,-1.13541595097512,-0.814355245965079,0.877305822540254,0.368212639901589,2.03689809875531,0.263708397699696
39009972800,43.4850716254414,-1.54279958183046,-2.6261042293063,-2.53946084649432,-0.847426312633226,0.854316821255654,0.203101787476263,2.15177437021332,-0.0353282245874338
39009972900,58.7151070703102,-1.40424386089235,-1.14053238797011,-1.58297203537309,-0.100276511786734,1.39264254897562,-0.465391153398798,2.00320931334213,0.151960381976781
39009973000,97.9404692264252,0.501225605578311,0.273193414110147,1.43859974141206,0.513259009504283,1.96810978732304,1.1694256316905,0.905119005908212,0.3605061022562
39009973101,72.2901172231649,-2.1556808595699,2.38419634850025,-0.600785439913422,-0.864642414295351,1.2636929937237,0.575852560725184,0.531089452318914,0.377875215249086
39009973200,85.1742365489512,-0.840058377254137,-0.533305483132188,0.101832170750914,0.222786259117332,1.60673974210261,0.619439695444169,1.96963641450255,0.438715854225286
39009973300,64.8209713300362,-0.658616804522086,-1.08974665398198,-0.715188295684247,-0.493065251706474,1.20757452076814,-0.294875669648942,2.09352401681651,-0.281458771231234
39009973400,66.8609870224926,-1.67465073277701,-0.768651520157421,-0.686391549195279,-0.0829931844745875,1.46436956394334,0.421301522963306,2.07500221538661,-0.25600815518115
39009973500,86.2770554661346,-0.389196809592803,-0.597777090316153,0.0724168260040018,0.351294208019798,0.685025393263799,0.628949010247795,2.25001055157711,0.466122652486279
39009973600,82.5654356564918,-0.553060632569894,-0.048305603670816,-0.308439293879212,0.323414750308108,-0.130453000590799,0.399709417836096,2.1773737715173,0.434535051656185
39009973700,83.4608715115773,-0.100850251317604,-0.890931861941722,-0.443013687674066,0.337668978073329,1.14356586181442,0.59169489172679,2.29868979461118,0.445467877085638
39009973800,81.0629493367354,-0.18063814744981,-0.567646430541832,-0.745083098996664,-0.152661497313788,1.02721232059678,0.749360726067731,2.17938475124318,0.412137932937225
39009973901,77.4952971114539,0.923054335557767,1.65310294978388,-8.30760953362062,-0.394982132702951,1.45305700085283,1.05911682508194,-0.018527790937858,0.53807037666865
39009973902,88.7855430882858,-1.15828822301498,1.53423481380389,4.65508473898838,-0.193121148450389,1.71844018300715,1.09418931625902,0.794307045604297,0.186474812872147
39011040100,90.9426498834322,1.06944278220714,0.159186741618569,0.293514525187165,0.36831012569959,0.339026150646795,-0.00947739258789399,0.925618077551851,0.486466789721905
39011040200,81.5490022314317,0.120356706515502,-0.399218359878935,-0.786653746075083,0.179569055104692,0.634059632350441,0.620414772646478,0.537790195262645,0.424899920830587
39011040300,78.0794869704524,-0.198889930914862,0.677692689537824,-0.610086850331165,0.362978278417095,0.849761230326428,0.555342947134692,-0.676483870068553,-0.0516436139357668
39011040400,80.9309011950197,0.88912844901348,0.380699623736922,-1.03545247579564,0.849386650433795,1.09114591608433,0.562593149182125,-0.931875855322967,0.30700762439566
39011040500,79.5518656285274,0.560048360241949,0.00170749566750061,-1.51182583447479,0.892540749905361,0.494375428428087,0.310825483243443,0.460920044914474,0.272301720087393
39011040600,74.7119380357286,0.228817811249499,-0.175950302741442,-1.09319824328488,0.229463295362634,0.241718406883146,-0.2333066089876,0.484368364576634,0.285354303631133
39011040900,90.0991306698391,1.7313150708813,0.362489041239216,-0.697862073423416,1.04812878616358,-0.198873922310781,0.761395560814916,0.376950732862623,0.48257864372478
39011041000,89.2102518943913,1.80908888206884,1.70568639819692,0.135746355686664,1.40631421063552,-1.48603627389032,0.480740640393219,0.400164480553518,0.535404790607159
39011041100,86.6004577228234,1.41727060526099,0.238484528765001,-1.25229107352957,1.11905165920308,0.276000507533225,0.477352316888023,0.659922864362698,0.487584943671481
39011041201,73.8260679173652,0.220432642630588,0.0241081111071547,-0.752101392136263,-0.582492283443519,0.457559881081384,-0.185566967374899,-0.343932255023492,0.353405573127477
39011041202,73.4659548104954,0.51253187033617,-0.671835585910597,-1.50517399241212,0.440160295903794,0.633235220822972,0.447028942097305,-0.433441254018425,0.341871357574357
39013010100,71.3782026338237,-0.933204540581531,-1.11572286464358,-0.0105702767219839,0.304773371730116,-0.352749341555793,0.172785496771651,1.38771269764925,0.0787130877415157
39013010200,78.2209315695364,-0.419061464206776,-0.969762862889979,0.544945819907563,0.665853239813334,-0.381315612688262,0.391931170007115,1.25359715718772,0.0267865421794601
39013010300,90.4109451154056,0.435520714406382,1.27191270096011,-0.185504711852409,1.38170368275401,-1.04789400306358,0.741987425536746,1.43919042120857,0.512853737741347
39013010600,79.7862262055376,0.272357304868123,1.26680743120733,0.409070722339363,0.275345588403813,-2.46841822929127,0.584527523797743,1.65548022459511,0.455332557408799
39013010700,64.8229846391811,-0.081665691738189,-0.0700199933210226,-1.42173836012592,0.436915137506583,-2.46862817685367,0.451105142434377,1.68953597593833,0.499698152549411
39013010802,66.3905039131825,-0.0135496828277052,-2.0295289062314,0.191655834519012,0.511145603942568,-1.69001879177172,0.156328607161611,1.27384581504334,0.52705622109492
39013010900,69.976275305025,-0.128192404295236,0.761996544194301,-0.359242295348794,0.587531609114292,-1.91472510644838,-0.740002634131934,1.72456720786834,0.219230209173375
39013011000,74.1819744164592,0.277455055989333,0.44921498019779,0.599864690107315,0.522716656877713,-2.67482647403343,-0.534674533596065,1.80966053564091,0.517705867926968
39013011200,79.7425529762334,0.0397962729101253,-0.0436693517555376,0.215878106527897,0.697985406371772,-1.95879378298972,0.881026103140449,1.73974292198782,0.350644069618311
39013011300,88.0855260949461,0.28232764392142,0.365525649183246,0.360546194140091,0.982746710070133,-0.906653994365356,0.147946519515187,1.13176888944179,0.5491607247097
39013011400,83.5830567074326,-0.282811053459939,0.703890215398897,0.861329130368442,0.546303882645445,-0.935533758590796,0.627414216284769,1.44578171801103,-0.0737018337811841
39013011500,80.3797636587729,0.0656275508654895,-0.602870940867786,-0.221718297426578,0.403094296720278,-0.0819002198583524,0.378334956798603,0.335898811341839,0.309216696536662
39013011600,59.8727664222163,-0.872468665779967,-1.36008628326333,-0.002581548477552,-0.260137932319607,0.082299864203414,-1.67571306954796,0.219438133409329,0.266538903159519
39013011700,63.6144819378675,-1.3897865695895,-1.47017380873566,-0.277523453449461,-0.651124422340634,-0.0603394106939461,0.432270806909424,0.564231335984839,0.213228639253833
39013011900,86.818044677492,-0.340928870151321,-0.411110949456487,1.47627538773692,0.235852596552961,0.132333939353441,0.714437666736455,0.415295657275045,0.442936159299012
39013012000,68.4282462029802,-1.34341739032897,-1.71939788773473,-0.0239304807606795,-0.101408221993076,0.209791281697313,0.441760176518752,0.875484243783483,0.394682203234367
39013012100,70.5606863512789,-0.944578216941407,-1.97496176764225,0.217414079331266,0.59490002504942,0.188114448436957,0.348036542472095,0.308202706508289,0.314559727045862
39013012200,68.6611724061173,0.10218738996611,0.0381076793125909,-0.816353699622838,0.947713863869532,-1.87432726603948,-0.190522397583203,1.56801760626739,0.0619514206313532
39013012300,80.8208713607637,0.415007516879213,1.64704411969148,-0.262308838905652,0.890536994139365,-1.91531788610492,0.107232043957609,0.968956022164199,0.524463770871588
39013012400,75.1461547735107,-0.238914674729478,-0.342305392948869,-1.74012819194512,0.953371893355868,-0.627551268289292,0.858103035384876,1.25883550454067,0.548269559482224
39015951201,70.8670817953415,1.12308195399499,0.617611447556936,-0.0251649008142951,0.200934804498003,-2.9427590576839,-0.656335687167231,1.65624070775246,0.532875613348091
39015951202,66.2765260565057,0.298634697030637,0.620900845258333,0.409996981678956,0.156892454962203,-2.42964133203492,-0.778337386930332,1.82666948134296,-0.24736908272664
39015951300,64.7805884307308,-0.112523117779611,0.601121337060505,0.298907283503262,-0.204138126856283,-1.91822986670824,-1.99205510559686,1.79255892666599,0.326044774618331
39015951400,70.0718730038023,0.0336359253793443,-0.0298018921120215,0.734840227653558,0.396068077428748,-2.70229218653489,-0.643513738480701,2.0592763029856,0.45043812931667
39015951500,76.0609205037296,0.367862294266618,1.25048216990816,0.320573975727241,0.22739063202385,-3.08605575705098,0.349284893254052,2.13035127665021,0.510388500655917
39015951600,63.2444584184283,0.0643122359423267,-0.280051538332213,-0.471003082360948,-0.0478928926045774,-2.89440769619226,0.0406322981801717,2.38623578771177,0.290321971109166
39015951700,73.3803184836506,0.171569636744816,1.18210719741421,0.390787216400042,0.351736685324394,-2.92214409813047,-0.32281672968524,2.25827698337694,0.480031076532483
39015951800,66.7366265815133,-0.638317278042807,-0.350548703457759,0.0999839069457661,0.284794242797215,-1.46954065896861,-0.0649032439507186,2.05170370332749,-0.396788602549348
39015951900,68.5389695483742,0.325546444233034,0.494911236812991,0.203830768908079,0.681595096792143,-2.82970196484116,-1.23724937354999,2.0578776901698,0.427465495331846
39017000100,76.264968341197,-0.417080659693624,0.0443790684640702,-0.0445962977474951,0.28715138961962,-0.337846951317507,0.643462890041287,-0.847724754068276,0.274785611269359
39017000200,66.078790857584,-0.631754562691498,-0.517379963200667,-0.674129813657808,-0.256893310252417,-0.248479174076442,0.275051797099711,-0.317861048815696,-0.130440512671505
39017000300,45.7343414459056,-1.74320499606789,0.185996678533727,-0.272899673507622,-1.68004917069438,-0.10871946257572,-0.411865421387693,-1.19507782131341,-0.722159371176628
39017000400,47.9114607367915,-1.04436985041812,0.473206195999501,0.235486250126766,-3.45552940577513,-0.136830325764541,-0.725762832990882,-0.440823037528139,-1.27803940372489
39017000500,47.0748063516533,-1.06420337373284,-0.00140775488673426,-0.641666103392808,-1.30091669529297,-0.16261148472386,-1.52272955087091,-0.924692354676102,-0.46495521969193
39017000600,41.8063129791879,-1.87095209718144,0.00355297088331432,-0.893032115879063,-1.56482818141721,0.0912455298996262,-0.551903124243494,-1.06805165904049,-0.701330944898289
39017001001,61.5770532924861,-0.318202439389779,-0.161238778932407,-0.80245379419351,-1.56422017267376,-0.40647682976134,0.527856446433578,-0.820873239178444,0.129486461839977
39017001002,65.4195364679393,-0.409276537259631,-0.252849012859168,-0.323884962368104,-0.268070833049217,-0.397159441217399,0.0710560006891317,-0.834508835683901,-0.0658457681829631
39017001100,54.6410460885232,-1.51211531984486,-0.343000982736457,-0.225868102335166,-1.24691143984898,0.127587810645891,-0.365527387531409,-0.753869139092442,-0.371542035369555
39017001300,67.5442127084226,0.0941160868867667,0.357633207374224,-1.14737134737554,0.336742687405318,-0.189958164653696,0.748537858208032,-1.55135863200896,0.358376672439804
39017010101,58.6775047118949,-0.760718321098305,0.25032794755471,-0.400517458053154,-1.79450068245973,-0.326734370414331,-0.00882402381678559,-0.778480610936545,-0.180037913938324
39017010102,78.8087139142717,-0.30097026545383,0.346438597407912,-0.390047620472664,0.731389915824407,-0.470029941932418,0.544272343290205,0.196913841256309,-0.147931516091805
39017010103,90.1099257484649,0.415870554350405,0.476423595140947,0.554091602933511,0.677492800408485,-0.229598821549913,0.751626265184622,0.430000601716138,0.0879126460287169
39017010104,74.1834251120149,1.06513409671621,-0.595097809996366,1.47438246397961e-16,-2.41775904335522,0.77473369208908,1.19006338739909,-0.799666529255806,0.569981406815904
39017010201,79.8562428839194,2.73580587707914,-3.13398076045973,1.47438246397961e-16,2.08356655604285,0.590139129128311,0.705076117334944,-0.0432162505931832,0.577156986102247
39017010202,84.09757513963,0.431132446694817,0.807220535286557,-0.349904594135034,0.53630184788112,-0.954780153270101,0.458884256026017,1.08936666102207,0.316536709339904
39017010203,86.8108510041471,0.799688724088153,0.682426201381562,0.862753435173091,0.958023310156455,-2.06048476616443,0.681291800855425,0.965495816422204,0.551858802614685
39017010301,72.3248762155753,0.149294168123318,-0.0724922469788012,-0.267771143698829,-0.232913577110272,-1.69163626193374,0.0731212009815027,0.735111405927357,0.478722273082116
39017010302,75.6566322706445,0.933333958118584,-0.497777118402771,-0.616817978985762,0.578531715056361,-1.76611880568102,0.480542302826351,0.938058742602765,0.481307382544183
39017010500,45.4804962397778,-1.35942002612779,-0.310156685250842,-0.854451301542525,-1.63546402887889,-0.360586063908143,-1.76048253342019,-1.02276140472656,0.520579258296584
39017010600,68.4128013215806,-0.77895825482765,0.442059666198489,0.336589183287579,0.153770278194198,-0.680988356332654,0.290299917740844,0.187736976850905,-1.69907558637656
39017010800,80.1861792750639,0.369432567155938,0.283555113329585,0.57062040564295,0.593475682156918,-1.60192138390248,0.0334597053836331,0.527647422461431,0.340493135233996
39017010901,81.3460220360619,0.628570297928215,0.639582562454553,0.601723758507842,0.414014691086048,-0.288982428965545,-0.0983818889871657,-1.19457341747267,0.577523722329744
39017010903,77.3852738742567,1.09684142947223,0.529136101935117,1.02660750646785,0.849763267477881,-0.54943185738491,0.88032807615078,-2.06250331307234,0.421996269582212
39017010904,75.9966208597078,0.158370721476149,0.44424902112602,0.594562433953263,1.03906846874458,-0.450307231856883,-0.472548747251623,-1.4087094184098,0.5715697406981
39017010906,79.8364432917432,0.797969007915946,0.976314448798072,1.26183641776528,0.139911313801883,-0.350433860965218,-0.593105602933365,-1.01163241483072,0.482718427357935
39017010907,68.6996979308381,0.917068331729457,1.75355872272145,0.346300143093309,1.23245069805163,-0.503870850823713,-1.85242910723017,-1.83318548932642,0.57909939533342
39017010908,81.4430704183804,1.20636887087157,1.25970265940322,0.855340983137855,0.353343807719315,-0.742050603616854,0.649010503318376,-1.54655361233028,0.578192627674934
39017010909,89.5272745815913,0.989355351741452,0.994325416850899,1.53049579885525,0.546198390567189,-0.631815244391574,0.527638535489381,-0.759152057526602,0.56071733070383
39017010910,75.6800978627146,0.894064047632821,0.50388941801072,-0.208899581283539,0.523955938194969,-0.860616457436313,0.810149216757672,-1.14936317279294,2.85591975551192e-17
39017010911,86.7805206392237,0.872429788789662,0.686006560286653,-0.303877108573008,0.443874149671089,-0.733731778585162,0.938111744282185,-0.396710509430617,0.510141641163836
39017011002,63.8287748187629,-0.0679530028921794,-1.10761956814855,-1.40196500778357,0.93381521255332,-0.860714191242059,0.755204871822893,-0.864007203587977,0.382919173095843
39017011003,73.5930189059916,0.589137666988786,0.820721104747848,0.360934045335801,0.657577293050824,-0.8021886043719,0.713338858737402,-2.06866897346769,0.469855736259943
39017011004,64.2092717467678,-0.290694868466302,0.513576469724488,0.505345986644985,-0.800452858706705,-0.478634524189609,-0.404766604528654,-0.658734758898235,-0.842650734858863
39017011109,71.4911122081002,1.25499284077409,0.264436037064387,1.04620525603108,0.128258131895162,-1.18654667494595,0.332563992812587,-1.37726492011233,0.0112107657861263
39017011110,70.3592984030085,1.12181081089879,0.556485152157534,0.0033649018768048,1.45600149852739,-1.06806478268249,0.324036677294402,-2.02372229270591,0.406458337721774
39017011111,66.0057005504153,0.651993905767259,0.67128296009373,0.0795937059700461,-0.109644544127536,-1.178587377843,0.51196971267531,-1.82082385447629,0.258142170563816
39017011112,73.0850954300202,1.36017342284013,0.883819524120705,0.518082862336278,0.898516672499735,-1.36090721165325,0.408196131285353,-1.81468138725668,0.430639164817729
39017011116,77.8004040853986,1.84519475899558,1.19368142354875,0.691809440972886,0.308999116500247,-0.476113522468112,0.722537767422817,-2.0168064238229,0.545862459889385
39017011117,77.1102295618,0.804154002130147,0.711716374659256,0.239518527278879,-0.270978530811308,-1.05107298802272,0.413038044531528,-1.03499347711511,0.514178952376003
